Item Identifier,Item Fat Content,Item Type,Outlet Identifier,Outlet Size,Outlet Location Type,Outlet Type,Outlet Establishment Year,Item Weight,Item Visibility,Item MRP,Item Outlet Sales
FDX32,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.1748389,142.8786,433.4358
FDE56,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.278730642,63.2194,247.6776
FDC53,Low Fat,Frozen Foods,OUT010,-,Tier 3,Grocery Store,1998,8.68,0.01478914,97.7384,98.5384
NCO55,Low Fat,Others,OUT019,Small,Tier 1,Grocery Store,1985,0,0.159394437,105.6938,214.3876
FDO57,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.19033746,159.4578,160.4578
FDK56,Low Fat,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,9.695,0,186.7898,561.2694
FDZ22,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.079261744,81.825,83.225
FDP13,Regular,Canned,OUT019,Small,Tier 1,Grocery Store,1985,0,0.235183205,41.548,79.896
FDK22,Low Fat,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,9.8,0.043663452,217.185,432.77
FDI07,Regular,Meat,OUT019,Small,Tier 1,Grocery Store,1985,0,0.059110912,199.3426,395.4852
DRK37,LF,Soft Drinks,OUT010,-,Tier 3,Grocery Store,1998,5,0,190.453,379.506
NCP05,Low Fat,Health and Hygiene,OUT010,-,Tier 3,Grocery Store,1998,19.6,0.042324556,150.9024,303.6048
FDY49,Regular,Canned,OUT019,Small,Tier 1,Grocery Store,1985,0,0.021031586,164.7184,495.3552
NCM07,Low Fat,Others,OUT019,Small,Tier 1,Grocery Store,1985,0,0.069968018,83.9908,167.7816
FDZ27,Low Fat,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0,51.235,49.935
FDK15,Low Fat,Meat,OUT010,-,Tier 3,Grocery Store,1998,10.8,0.164724567,98.4042,99.2042
FDI20,Low Fat,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.067520165,211.3586,422.1172
DRN37,Low Fat,Soft Drinks,OUT010,-,Tier 3,Grocery Store,1998,9.6,0.161182103,165.3158,334.2316
DRD27,Low Fat,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0.041740624,98.3042,198.4084
DRF01,Low Fat,Soft Drinks,OUT019,Small,Tier 1,Grocery Store,1985,0,0.306542848,147.3102,291.6204
FDG46,Regular,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,8.63,0.055084019,114.7518,455.4072
FDS40,Low Fat,Frozen Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.024546148,34.619,36.619
FDB40,Regular,Dairy,OUT010,-,Tier 3,Grocery Store,1998,17.5,0.012620221,144.8102,291.6204
NCD54,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.050790917,142.7786,144.4786
NCD55,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,14,0.040725405,43.4454,41.9454
NCK29,Low Fat,Health and Hygiene,OUT010,-,Tier 3,Grocery Store,1998,5.615,0.210511558,121.373,123.173
FDE40,Regular,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0.173587926,60.0194,123.8388
FDN56,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.187443314,145.8786,288.9572
FDN34,Regular,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.080127283,168.7132,338.2264
FDS56,Regular,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,5.785,0.064871045,262.1252,786.9756
FDH14,Regular,Canned,OUT010,-,Tier 3,Grocery Store,1998,17.1,0.078347922,141.8838,280.9676
FDX48,reg,Baking Goods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.066336811,154.1656,617.8624
FDA08,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.087692636,162.5526,328.9052
FDN60,Low Fat,Baking Goods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.166609517,157.6604,316.9208
FDT36,Low Fat,Baking Goods,OUT010,-,Tier 3,Grocery Store,1998,12.3,0.186250852,37.2874,176.437
FDL21,Regular,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.01251245,38.748,79.896
FDX36,Regular,Baking Goods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.224607399,223.1404,450.0808
FDY39,Regular,Meat,OUT019,Small,Tier 1,Grocery Store,1985,0,0.08234117,185.7608,1470.0864
NCR54,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.158562708,194.711,196.411
DRL60,Low Fat,Soft Drinks,OUT019,Small,Tier 1,Grocery Store,1985,0,0.047377447,150.6682,457.4046
NCK30,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,14.85,0.102065622,254.2698,1775.6886
FDX09,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.114243048,174.937,176.437
DRF25,Low Fat,Soft Drinks,OUT019,Small,Tier 1,Grocery Store,1985,0,0.068153091,36.019,73.238
FDX03,Regular,Meat,OUT010,-,Tier 3,Grocery Store,1998,15.85,0.102262138,47.1744,90.5488
FDF04,Low Fat,Frozen Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.023876708,258.6304,516.6608
DRM47,Low Fat,Hard Drinks,OUT010,-,Tier 3,Grocery Store,1998,9.3,0.073288275,189.1846,382.1692
FDW46,Regular,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.123089128,63.6484,65.2484
FDM08,Regular,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,10.1,0.089688978,225.5088,1342.2528
NCC54,LF,Health and Hygiene,OUT010,-,Tier 3,Grocery Store,1998,17.75,0.163548055,239.3196,723.0588
FDV38,Low Fat,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0.178192864,54.9956,109.1912
DRH51,Low Fat,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0.170213676,89.5856,175.7712
FDU14,Low Fat,Dairy,OUT010,-,Tier 3,Grocery Store,1998,17.75,0.058168807,249.575,499.35
FDD10,Regular,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,20.6,0.077029195,177.2344,892.172
FDG10,Regular,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,6.63,0.018310142,57.7588,57.2588
FDT13,Low Fat,Canned,OUT010,-,Tier 3,Grocery Store,1998,14.85,0,187.7214,188.4214
NCP06,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,20.7,0.065689432,149.7366,151.1366
NCM30,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.117825569,43.2796,41.2796
FDP37,Low Fat,Breakfast,OUT019,Small,Tier 1,Grocery Store,1985,0,0.250560049,126.9994,385.4982
NCZ05,Low Fat,Health and Hygiene,OUT019,Small,Tier 1,Grocery Store,1985,0,0.10178199,104.699,103.199
FDQ49,Regular,Breakfast,OUT019,Small,Tier 1,Grocery Store,1985,0,0.06871772,155.563,469.389
FDG53,Low Fat,Frozen Foods,OUT010,-,Tier 3,Grocery Store,1998,10,0.076755106,141.618,139.818
NCP43,Low Fat,Others,OUT019,Small,Tier 1,Grocery Store,1985,0,0.053413906,181.766,179.766
FDA28,Regular,Frozen Foods,OUT010,-,Tier 3,Grocery Store,1998,16.1,0.080010553,124.2362,377.5086
FDL58,Regular,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,5.78,0.124110349,262.3568,790.9704
FDF22,Low Fat,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,6.865,0.09512291,212.3218,427.4436
NCV29,Low Fat,Health and Hygiene,OUT019,Small,Tier 1,Grocery Store,1985,0,0.039996021,176.7686,888.843
FDZ56,Low Fat,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.04506213,167.5474,1010.6844
NCP41,Low Fat,Health and Hygiene,OUT019,Small,Tier 1,Grocery Store,1985,0,0.028382853,109.4596,647.1576
FDW09,Regular,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,13.65,0.043386131,80.2302,79.2302
FDH34,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.054443762,184.6582,185.7582
FDK25,Regular,Breakfast,OUT019,Small,Tier 1,Grocery Store,1985,0,0.274592283,167.8474,336.8948
FDH04,Regular,Frozen Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.019912606,91.0488,271.6464
DRJ59,Low Fat,Hard Drinks,OUT010,-,Tier 3,Grocery Store,1998,11.65,0.03242518,38.8164,77.2328
FDW32,Regular,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,18.35,0.15783357,87.5882,171.7764
NCH55,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.060706749,127.502,379.506
FDS59,Regular,Breads,OUT019,Small,Tier 1,Grocery Store,1985,0,0.076851759,111.857,109.857
FDG47,Low Fat,Starchy Foods,OUT010,-,Tier 3,Grocery Store,1998,12.8,0.116527666,261.4252,262.3252
FDH38,Low Fat,Canned,OUT019,Small,Tier 1,Grocery Store,1985,0,0.018275994,115.2808,117.1808
FDW13,Low Fat,Canned,OUT019,Small,Tier 1,Grocery Store,1985,0,0.171383506,50.5324,207.7296
FDF52,Low Fat,Frozen Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.116928924,183.3292,364.8584
NCN43,Low Fat,Others,OUT019,Small,Tier 1,Grocery Store,1985,0,0.011835436,121.373,246.346
DRA12,Low Fat,Soft Drinks,OUT010,-,Tier 3,Grocery Store,1998,11.6,0.068535039,143.0154,283.6308
NCZ29,Low Fat,Health and Hygiene,OUT010,-,Tier 3,Grocery Store,1998,15,0.119461188,126.3362,503.3448
FDW26,Regular,Dairy,OUT010,-,Tier 3,Grocery Store,1998,11.8,0.179191782,224.2772,667.1316
FDH27,Low Fat,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0.102157958,145.0128,143.8128
DRB25,Low Fat,Soft Drinks,OUT010,-,Tier 3,Grocery Store,1998,12.3,0.116261335,107.0938,214.3876
DRL59,Low Fat,Hard Drinks,OUT019,Small,Tier 1,Grocery Store,1985,0,0.037160705,54.2298,161.7894
FDX01,Low Fat,Canned,OUT010,-,Tier 3,Grocery Store,1998,10.1,0.040446145,118.115,116.515
FDX16,Low Fat,Frozen Foods,OUT010,-,Tier 3,Grocery Store,1998,17.85,0.110152524,150.205,149.805
FDJ03,Regular,Dairy,OUT010,-,Tier 3,Grocery Store,1998,12.35,0.121174241,47.8692,49.2692
DRN35,Low Fat,Hard Drinks,OUT010,-,Tier 3,Grocery Store,1998,8.01,0.117580062,36.6532,71.9064
NCI30,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.103188491,244.346,246.346
FDX23,Low Fat,Baking Goods,OUT010,-,Tier 3,Grocery Store,1998,6.445,0.049697923,95.0436,94.5436
FDY15,Regular,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0.299097859,157.863,469.389
FDL33,Low Fat,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,7.235,0.167316771,197.5452,195.7452
FDX08,Low Fat,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.039576776,179.9318,360.8636
FDZ16,Regular,Frozen Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.279886948,193.1478,387.4956
NCN14,Low Fat,Others,OUT010,-,Tier 3,Grocery Store,1998,19.1,0.15385153,185.1608,551.2824
FDT37,Low Fat,Canned,OUT019,Small,Tier 1,Grocery Store,1985,0,0.061753511,253.3014,510.0028
FDY09,Low Fat,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,15.6,0.042179884,174.7054,175.1054
FDG40,Low Fat,Frozen Foods,OUT010,-,Tier 3,Grocery Store,1998,13.65,0.066657791,32.6558,67.9116
DRH59,LF,Hard Drinks,OUT010,-,Tier 3,Grocery Store,1998,10.8,0.097805615,73.938,73.238
FDR32,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.150238656,229.3694,228.3694
FDI38,Regular,Canned,OUT010,-,Tier 3,Grocery Store,1998,13.35,0.024482433,205.7638,621.1914
FDI60,Regular,Baking Goods,OUT010,-,Tier 3,Grocery Store,1998,7.22,0.064141866,61.251,126.502
FDD14,LF,Canned,OUT019,Small,Tier 1,Grocery Store,1985,0,0.297312685,185.4266,368.8532
FDB49,Regular,Baking Goods,OUT010,-,Tier 3,Grocery Store,1998,8.3,0.05046718,97.6384,197.0768
FDU20,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.037569401,120.7098,361.5294
FDU57,Regular,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,8.27,0.149895348,152.0708,451.4124
FDF56,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.209162936,179.1976,543.2928
FDQ08,Regular,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,15.7,0.031685529,63.1536,122.5072
NCA42,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,6.965,0.047784475,158.8604,316.9208
FDO08,Regular,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,11.1,0.090008963,164.0526,164.4526
NCV06,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.116750407,195.2478,193.7478
FDX31,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0,234.7958,467.3916
FDY28,Regular,Frozen Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.26639671,215.6218,641.1654
NCX41,Low Fat,Health and Hygiene,OUT019,Small,Tier 1,Grocery Store,1985,0,0.031024168,210.5244,1482.0708
FDK27,Low Fat,Meat,OUT019,Small,Tier 1,Grocery Store,1985,0,0.015664229,122.2756,121.1756
FDA19,Low Fat,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,7.52,0.092272132,128.7994,128.4994
FDA32,LF,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.052691046,216.3192,215.7192
DRA59,Regular,Soft Drinks,OUT010,-,Tier 3,Grocery Store,1998,8.27,0.214125129,183.9924,185.0924
NCM05,Low Fat,Health and Hygiene,OUT019,Small,Tier 1,Grocery Store,1985,0,0.104784329,266.0226,528.6452
NCQ05,Low Fat,Health and Hygiene,OUT019,Small,Tier 1,Grocery Store,1985,0,0.037829469,151.0708,451.4124
DRL49,Low Fat,Soft Drinks,OUT010,-,Tier 3,Grocery Store,1998,13.15,0.094450618,141.4812,284.9624
NCE07,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,8.18,0.02197698,140.6154,425.4462
DRH39,low fat,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0,75.967,153.134
FDB09,Low Fat,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.100493148,123.1046,124.5046
FDI16,Regular,Frozen Foods,OUT010,-,Tier 3,Grocery Store,1998,14,0.227260689,54.364,159.792
FDX40,Low Fat,Frozen Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.173324207,39.9164,38.6164
FDG02,Low Fat,Canned,OUT019,Small,Tier 1,Grocery Store,1985,0,0.019716846,191.9188,571.2564
NCH54,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.127234249,158.392,159.792
FDX20,Low Fat,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.074517508,227.372,452.744
FDQ45,Regular,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.019114349,182.1608,367.5216
DRI47,Low Fat,Hard Drinks,OUT010,-,Tier 3,Grocery Store,1998,14.7,0.035016091,144.3128,431.4384
FDQ58,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0,154.534,459.402
FDR20,Regular,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,20,0,46.4744,45.2744
FDU44,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.102295904,162.3552,487.3656
FDG45,Low Fat,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,8.1,0.214306131,213.9902,424.7804
