Item Identifier,Item Fat Content,Item Type,Outlet Identifier,Outlet Size,Outlet Location Type,Outlet Type,Outlet Establishment Year,Item Weight,Item Visibility,Item MRP,Item Outlet Sales
FDQ07,Regular,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type222,2002,15.1,0.087584126,221.7456,6410.3224
FDF28,Regular,Frozen Foods,OUT017,-,Tier 2,Supermarket Type223,2007,15.7,0.038078899,122.9046,1992.0736
FDM01,reg,Breakfast,OUT017,-,Tier 2,Supermarket Type224,2007,7.895,0.095102092,104.4332,2870.9296
FDR24,Regular,Baking Goods,OUT013,High,Tier 3,Supermarket Type225,1987,17.35,0.062799379,88.183,539.298
NCY18,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type226,1987,7.285,0.031125709,174.3054,4377.635
NCY30,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type227,2002,20.25,0.026005891,180.9976,2716.464
DRI37,Low Fat,Soft Drinks,OUT049,Medium,Tier 1,Supermarket Type228,1999,15.85,0.107765165,59.5904,703.0848
FDL27,Low Fat,Meat,OUT049,Medium,Tier 1,Supermarket Type229,1999,6.17,0.010647477,66.3826,1937.478
NCO30,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type230,1999,19.5,0.015749341,182.2608,3307.6944
NCB07,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type231,1999,19.2,0.077628053,197.611,3142.576
FDR59,Regular,Breads,OUT045,-,Tier 2,Supermarket Type232,2002,14.5,0.063993068,260.4594,5494.8474
FDT27,Regular,Meat,OUT013,High,Tier 3,Supermarket Type233,1987,11.395,0.069529262,233.1616,6093.4016
DRI01,Low Fat,Soft Drinks,OUT046,Small,Tier 1,Supermarket Type234,1997,7.97,0.034452949,174.0422,2586.633
FDU09,Regular,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type235,1999,7.71,0.06670068,55.2956,1255.6988
FDH26,Regular,Canned,OUT046,Small,Tier 1,Supermarket Type236,1997,19.25,0.034699737,141.7496,4093.3384
FDH27,Low Fat,Dairy,OUT046,Small,Tier 1,Supermarket Type237,1997,7.075,0.058346939,142.2128,3163.8816
FDH40,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type238,1997,11.6,0.078929571,79.9276,1137.1864
NCO17,Low Fat,Health and Hygiene,OUT046,Small,Tier 1,Supermarket Type239,1997,10,0.073379745,118.244,2756.412
FDX60,Low Fat,Baking Goods,OUT045,-,Tier 2,Supermarket Type240,2002,14.35,0.08075758,81.896,878.856
FDT22,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type241,1999,10.395,0.112271498,58.222,659.142
FDG45,Low Fat,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type242,1987,8.1,0.127929521,211.4902,3610.6334
FDD44,Regular,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type243,2004,8.05,0.07838564,256.4646,5153.292
FDS15,Regular,Meat,OUT017,-,Tier 2,Supermarket Type244,2007,9.195,0.078502143,108.7596,2588.6304
FDL32,Regular,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type245,2007,15.7,0.123159656,110.1544,1230.3984
NCA54,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type246,2002,16.5,0.036715907,180.0318,3969.4996
FDX09,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type247,2004,9,0.065236932,176.437,7763.228
FDO51,Regular,Meat,OUT013,High,Tier 3,Supermarket Type248,1987,6.785,0.041947547,41.2112,809.6128
FDB27,Low Fat,Dairy,OUT046,Small,Tier 1,Supermarket Type249,1997,7.575,0.055390121,195.2768,5715.2272
FDF45,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type250,1987,18.2,0.012194556,57.7904,1464.76
FDV02,Low Fat,Dairy,OUT013,High,Tier 3,Supermarket Type251,1987,16.75,0.060495243,169.8106,3251.1014
FDY28,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type252,2004,7.47,0,214.3218,4274.436
FDL52,Regular,Frozen Foods,OUT017,-,Tier 2,Supermarket Type253,2007,6.635,0.046350909,37.4506,1176.4686
FDR44,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type254,1997,6.11,0.102920886,130.4968,3523.4136
FDB34,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type255,2004,15.25,0.026604781,86.2198,610.5386
FDC50,Low Fat,Canned,OUT035,Small,Tier 2,Supermarket Type256,2004,15.85,0,96.4094,1237.7222
DRE49,LF,Soft Drinks,OUT046,Small,Tier 1,Supermarket Type257,1997,20.75,0.021250002,150.5024,2580.6408
FDM40,Low Fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type258,1997,10.195,0.159936948,143.2154,2552.6772
FDY32,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type259,2002,7.605,0.129503146,164.021,3914.904
FDW07,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type260,1997,18,0.142688846,88.5514,796.9626
NCF18,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type261,2002,18.35,0.089163056,191.3504,3259.7568
FDQ56,Low Fat,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type262,1999,6.59,0.105761491,84.8908,1677.816
FDN58,reg,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type263,1999,13.8,0.056960814,230.0984,3707.1744
FDG35,Regular,Starchy Foods,OUT046,Small,Tier 1,Supermarket Type264,1997,21.2,0.00704098,173.5738,2954.1546
NCE19,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type265,2002,8.97,0.093203257,52.7956,1037.3164
NCJ29,Low Fat,Health and Hygiene,OUT045,-,Tier 2,Supermarket Type266,2002,10.6,0.035264298,86.1224,426.112
FDT59,Low Fat,Breads,OUT035,Small,Tier 2,Supermarket Type267,2004,13.65,0.015908424,231.1668,6911.004
NCX41,Low Fat,Health and Hygiene,OUT046,Small,Tier 1,Supermarket Type268,1997,19,0.017719277,211.0244,3811.0392
FDF22,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type269,1999,6.865,0.056919038,212.8218,5770.4886
FDM60,Regular,Baking Goods,OUT046,Small,Tier 1,Supermarket Type270,1997,10.8,0.048143292,40.2138,690.4346
FDR02,Low Fat,Dairy,OUT013,High,Tier 3,Supermarket Type271,1987,16.7,0.022047313,110.2886,1890.2062
FDS48,Low Fat,Baking Goods,OUT046,Small,Tier 1,Supermarket Type272,1997,15.15,0.027779254,150.1708,1504.708
FDH19,Low Fat,Meat,OUT046,Small,Tier 1,Supermarket Type273,1997,19.35,0.033088472,175.4738,521.3214
NCB55,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type274,1997,15.7,0.160663021,59.4562,829.5868
FDC15,LF,Dairy,OUT017,-,Tier 2,Supermarket Type275,2007,18.1,0.178975721,155.5288,1571.288
FDF11,Regular,Starchy Foods,OUT035,Small,Tier 2,Supermarket Type276,2004,10.195,0.017627888,239.6538,2403.538
FDB44,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type277,2002,6.655,0.016993225,211.0586,844.2344
NCC06,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type278,2007,19,0.027139013,127.3336,2940.1728
FDB17,Low Fat,Frozen Foods,OUT045,-,Tier 2,Supermarket Type279,2002,13.15,0.036746479,181.2976,3259.7568
FDW43,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type280,1999,20.1,0.022460102,226.8036,3415.554
NCU41,Low Fat,Health and Hygiene,OUT049,Medium,Tier 1,Supermarket Type281,1999,18.85,0.05213575,190.1846,6687.961
FDY56,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type282,1999,16.35,0.062508438,227.1062,5642.655
FDW07,Regular,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type283,2002,18,0.142978223,87.4514,796.9626
FDZ27,Low Fat,Dairy,OUT045,-,Tier 2,Supermarket Type284,2002,7.935,0.017191055,51.535,848.895
FDU01,Regular,Canned,OUT046,Small,Tier 1,Supermarket Type285,1997,20.25,0.011995271,184.5924,4997.4948
FDF10,Regular,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type286,1999,15.5,0.15717236,149.1418,588.5672
DRI13,Low Fat,Soft Drinks,OUT013,High,Tier 3,Supermarket Type287,1987,15.35,0.020310046,218.0508,3038.7112
NCR05,Low Fat,Health and Hygiene,OUT046,Small,Tier 1,Supermarket Type288,1997,10.1,0.054630834,200.2084,1587.2672
FDB29,Regular,Frozen Foods,OUT045,-,Tier 2,Supermarket Type289,2002,16.7,0.052517969,115.4176,687.1056
FDL51,Regular,Dairy,OUT049,Medium,Tier 1,Supermarket Type290,1999,20.7,0.047565208,213.4876,1929.4884
FDB11,LF,Starchy Foods,OUT013,High,Tier 3,Supermarket Type291,1987,16,0.060797393,223.8404,3600.6464
FDI35,Low Fat,Starchy Foods,OUT046,Small,Tier 1,Supermarket Type292,1997,14,0.041291169,180.7634,2181.1608
FDX08,Low Fat,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type293,1997,12.85,0.022604051,181.4318,3428.2042
FDP59,Regular,Breads,OUT045,-,Tier 2,Supermarket Type294,2002,20.85,0.056580228,105.6648,623.1888
NCJ18,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type295,1999,12.35,0.164196823,120.5124,2133.2232
FDU08,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type296,2004,10.3,0.027310252,101.0042,1289.6546
DRH15,Low Fat,Dairy,OUT013,High,Tier 3,Supermarket Type297,1987,8.775,0,45.9428,790.9704
NCV17,Low Fat,Health and Hygiene,OUT017,-,Tier 2,Supermarket Type298,2007,18.85,0.01619866,129.2626,3147.9024
FDE24,Low Fat,Baking Goods,OUT035,Small,Tier 2,Supermarket Type299,2004,14.85,0.09344495,141.0812,1139.8496
FDH53,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type300,1997,20.5,0.019199733,84.3592,1816.3024
FDW28,Low Fat,Frozen Foods,OUT045,-,Tier 2,Supermarket Type301,2002,18.25,0.089004389,196.7452,978.726
FDU46,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type302,1987,10.3,0.011117041,85.854,2683.174
NCE43,LF,Household,OUT035,Small,Tier 2,Supermarket Type303,2004,12.5,0.103422709,169.9448,2897.5616
FDB14,Regular,Canned,OUT046,Small,Tier 1,Supermarket Type304,1997,20.25,0.102723919,93.212,1957.452
NCC42,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type305,1987,15,0.044871033,140.3838,2528.7084
FDQ20,Low Fat,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type306,1987,8.325,0.029760052,38.7138,284.2966
FDA13,Low Fat,Canned,OUT017,-,Tier 2,Supermarket Type307,2007,15.85,0.078999287,38.6506,759.012
FDZ15,Low Fat,Dairy,OUT046,Small,Tier 1,Supermarket Type308,1997,13.1,0.020870744,117.3782,1787.673
NCV42,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type309,2007,6.26,0.031599715,111.3228,2431.5016
FDO28,Low Fat,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type310,2004,5.765,0.072284689,119.9098,2048.6666
NCS54,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type311,1987,13.6,0.009984847,175.437,1940.807
FDH16,Low Fat,Frozen Foods,OUT017,-,Tier 2,Supermarket Type312,2007,10.5,0.052852621,88.783,2067.309
FDG24,Low Fat,Baking Goods,OUT045,-,Tier 2,Supermarket Type313,2002,7.975,0.014660821,85.125,2663.2
NCH06,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type314,2002,12.3,0.076709639,247.846,3448.844
FDA36,Low Fat,Baking Goods,OUT045,-,Tier 2,Supermarket Type315,2002,5.985,0.005677876,184.8924,1665.8316
FDT09,Regular,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type316,1999,15.15,0.012282366,132.5284,1713.7692
FDU25,Low Fat,Canned,OUT046,Small,Tier 1,Supermarket Type317,1997,12.35,0.026681262,56.4246,810.9444
FDK41,Low Fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type318,1997,14.3,0.127541722,84.9224,1193.1136
NCT54,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type319,2004,8.695,0.119513002,93.4094,856.8846
FDM24,Regular,Baking Goods,OUT045,-,Tier 2,Supermarket Type320,2002,6.135,0,151.3366,1057.9562
NCO30,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type321,2002,19.5,0.015756784,185.0608,2205.1296
FDQ45,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type322,1987,9.5,0.010907967,182.3608,2940.1728
DRK59,LF,Hard Drinks,OUT035,Small,Tier 2,Supermarket Type323,2004,8.895,0.07543556,235.8616,3046.7008
FDW28,Low Fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type324,1997,18.25,0,196.8452,3327.6684
FDR21,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type325,2004,19.7,0.066922802,174.837,2999.429
FDT44,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type326,2002,16.6,0.103195401,117.8466,942.7728
FDH57,Low Fat,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type327,1997,10.895,0.035747522,133.6284,1581.9408
NCP42,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type328,2007,8.51,0.016201845,195.2478,4262.4516
FDP32,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type329,2004,6.65,0.087652908,128.8678,1398.8458
FDV57,Regular,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type330,1999,15.25,0.065999008,177.966,2336.958
FDW28,low fat,Frozen Foods,OUT013,High,Tier 3,Supermarket Type331,1987,18.25,0.088750333,196.5452,2348.9424
FDA40,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type332,2004,16,0.099252438,87.4856,1054.6272
NCG42,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type333,2002,19.2,0,127.831,1298.31
NCK54,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type334,2007,12.15,0,117.815,2330.3
FDE16,Low Fat,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type335,1999,8.895,0.026384672,208.9954,4584.6988
FDC40,Regular,Dairy,OUT017,-,Tier 2,Supermarket Type336,2007,16,0.065431917,76.1986,1869.5664
NCX29,LF,Health and Hygiene,OUT017,-,Tier 2,Supermarket Type337,2007,10,0.089656812,144.0102,1603.9122
NCM07,Low Fat,Others,OUT035,Small,Tier 2,Supermarket Type338,2004,9.395,0.039954281,82.4908,2013.3792
FDK43,Low Fat,Meat,OUT045,-,Tier 2,Supermarket Type339,2002,9.8,0.0268952,128.402,2403.538
FDR43,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type340,2002,18.2,0.161817014,37.819,219.714
FDL48,Regular,Baking Goods,OUT013,High,Tier 3,Supermarket Type341,1987,19.35,0.082197959,49.2034,729.051
DRL23,Low Fat,Hard Drinks,OUT045,-,Tier 2,Supermarket Type342,2002,18.35,0.015335349,106.6938,1393.5194
NCX42,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type343,2002,6.36,0.00599072,163.6526,5262.4832
FDL52,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type344,1987,6.635,0,39.7506,303.6048
FDD08,Low Fat,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type345,1987,8.3,0.03532494,38.9506,721.0614
NCN18,LF,Household,OUT045,-,Tier 2,Supermarket Type346,2002,8.895,0.124967595,112.7544,3467.4864
FDY56,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type347,1997,16.35,0.062411404,225.9062,5416.9488
FDC08,Regular,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type348,2007,19,0.104035148,227.772,5206.556
FDU52,Low Fat,Frozen Foods,OUT045,-,Tier 2,Supermarket Type349,2002,7.56,0.06390019,157.263,2503.408
FDN16,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type350,1987,12.6,0.062648111,104.899,1960.781
FDC15,Low Fat,Dairy,OUT049,Medium,Tier 1,Supermarket Type351,1999,18.1,0.17824575,158.1288,3299.7048
FDB53,Low Fat,Frozen Foods,OUT017,-,Tier 2,Supermarket Type352,2007,13.35,0.140241213,150.2392,2684.5056
FDK44,Low Fat,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type353,1997,16.6,0,173.3738,2085.2856
FDA16,Low Fat,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type354,2004,6.695,0.033935576,221.9456,2210.456
FDO04,Low Fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type355,1997,16.6,0.026537206,57.2614,1049.9666
NCL19,Low Fat,Others,OUT035,Small,Tier 2,Supermarket Type356,2004,15.35,0.015673267,145.047,2719.793
FDR60,Low Fat,Baking Goods,OUT017,-,Tier 2,Supermarket Type357,2007,14.3,0.131152799,78.6328,231.6984
FDG53,Low Fat,Frozen Foods,OUT013,High,Tier 3,Supermarket Type358,1987,10,0.045818773,138.718,1398.18
DRG01,Low Fat,Soft Drinks,OUT035,Small,Tier 2,Supermarket Type359,2004,14.8,0.044869794,76.467,1531.34
FDI27,Regular,Dairy,OUT049,Medium,Tier 1,Supermarket Type360,1999,8.71,0.04605781,43.8744,633.8416
NCR41,Low Fat,Health and Hygiene,OUT045,-,Tier 2,Supermarket Type361,2002,17.85,0.01806055,97.0094,2094.6068
FDW44,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type362,1999,9.5,0.035205866,171.3448,2386.2272
FDU21,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type363,2004,11.8,0.076705948,34.7558,780.9834
FDI14,LF,Canned,OUT046,Small,Tier 1,Supermarket Type364,1997,14.1,0.089677773,139.8496,1693.7952
FDN39,Regular,Meat,OUT046,Small,Tier 1,Supermarket Type365,1997,19.35,0.065520388,168.3816,1342.2528
FDT31,Low Fat,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type366,2007,19.75,0.012518707,190.6872,4916.2672
FDJ14,Regular,Canned,OUT017,-,Tier 2,Supermarket Type367,2007,10.3,0.050353695,78.696,1757.712
FDU38,Low Fat,Dairy,OUT017,-,Tier 2,Supermarket Type368,2007,10.8,0.083016832,193.4504,2876.256
FDS32,Regular,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type369,2002,17.75,0,139.9838,1966.7732
FDJ20,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type370,1999,20.7,0.100330684,123.4388,1238.388
FDX22,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type371,2004,6.785,0.022970468,211.0928,4418.2488
DRM11,Low Fat,Hard Drinks,OUT013,High,Tier 3,Supermarket Type372,1987,6.57,0.066014596,259.7278,2863.6058
FDL58,Regular,Snack Foods,OUT045,-,Tier 2,Supermarket Type373,2002,5.78,0.07429945,264.9568,1845.5976
FDL25,Regular,Breakfast,OUT049,Medium,Tier 1,Supermarket Type374,1999,6.92,0.131128467,93.1804,1561.9668
FDD40,Regular,Dairy,OUT049,Medium,Tier 1,Supermarket Type375,1999,20.25,0.014816356,194.1162,3848.324
FDT08,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type376,2002,13.65,0.049318315,149.005,2097.27
FDO22,Regular,Snack Foods,OUT017,-,Tier 2,Supermarket Type377,2007,13.5,0.017960492,81.596,639.168
FDJ21,Regular,Snack Foods,OUT045,-,Tier 2,Supermarket Type378,2002,16.7,0.038606365,146.5102,2770.3938
DRB48,Regular,Soft Drinks,OUT046,Small,Tier 1,Supermarket Type379,1997,16.75,0,39.3822,353.5398
DRE25,Low Fat,Soft Drinks,OUT035,Small,Tier 2,Supermarket Type380,2004,15.35,0.073269336,92.112,1118.544
FDL08,Low Fat,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type381,1987,10.8,0.049677651,245.9144,4655.2736
NCV42,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type382,1999,6.26,0.031470832,110.2228,1547.3192
FDW03,Regular,Meat,OUT049,Medium,Tier 1,Supermarket Type383,1999,5.63,0.024579432,105.3306,1045.306
FDL25,Regular,Breakfast,OUT017,-,Tier 2,Supermarket Type384,2007,6.92,0.131665479,91.8804,275.6412
FDK44,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type385,2002,16.6,0.122475364,175.5738,347.5476
FDE34,Low Fat,Snack Foods,OUT046,Small,Tier 1,Supermarket Type386,1997,9.195,0.107891398,182.7634,3817.0314
FDP10,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type387,2004,19,0.128065918,104.3622,1905.5196
FDZ22,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type388,2002,9.395,0.045361705,83.825,665.8
NCK19,Low Fat,Others,OUT013,High,Tier 3,Supermarket Type389,1987,9.8,0.090390357,192.1478,2324.9736
NCU41,LF,Health and Hygiene,OUT046,Small,Tier 1,Supermarket Type390,1997,18.85,0.052054819,189.1846,2101.9306
NCF31,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type391,2002,9.13,0.051952573,152.3024,1821.6288
FDG14,Regular,Canned,OUT017,-,Tier 2,Supermarket Type392,2007,9,0.050786366,152.2024,3643.2576
NCH30,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type393,2004,17.1,0.067141355,114.586,2942.836
FDR36,Regular,Baking Goods,OUT013,High,Tier 3,Supermarket Type394,1987,6.715,0.121485195,40.2454,587.2356
NCJ30,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type395,1997,5.82,0.080640478,167.779,2886.243
FDR08,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type396,2002,18.7,0.037699254,110.2886,2223.772
NCQ50,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type397,2007,18.75,0.034501405,211.7218,5770.4886
DRK37,Low Fat,Soft Drinks,OUT046,Small,Tier 1,Supermarket Type398,1997,5,0.044004675,188.853,5502.837
FDK48,low fat,Baking Goods,OUT046,Small,Tier 1,Supermarket Type399,1997,7.445,0,76.8354,2181.8266
FDV58,Low Fat,Snack Foods,OUT046,Small,Tier 1,Supermarket Type400,1997,20.85,0.121250374,193.9452,1565.9616
FDZ52,Low Fat,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type401,1999,19.2,0.100230114,112.9886,1667.829
NCF42,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type402,1997,17.35,0.167383061,175.6712,2812.3392
FDQ48,Regular,Baking Goods,OUT035,Small,Tier 2,Supermarket Type403,2004,14.3,0.034404732,98.1726,489.363
FDW49,Low Fat,Canned,OUT045,-,Tier 2,Supermarket Type404,2002,19.5,0.082719632,179.3002,2865.6032
FDR58,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type405,2004,6.675,0.041913535,90.7462,1665.8316
NCE07,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type406,2007,8.18,0.0132043,143.8154,2694.4926
FDK14,Low Fat,Canned,OUT046,Small,Tier 1,Supermarket Type407,1997,6.98,0.041105789,83.4934,1555.9746
FDL22,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type408,2002,16.85,0.036463975,90.7488,543.2928
NCQ41,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type409,1987,14.8,0.01946418,196.3794,1950.794
FDX46,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type410,1987,12.3,0,57.3562,177.7686
FDC35,Low Fat,Starchy Foods,OUT045,-,Tier 2,Supermarket Type411,2002,7.435,0.123086812,206.9638,1035.319
FDH45,reg,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type412,2004,15.1,0.105646853,42.8796,949.4308
FDX33,Regular,Snack Foods,OUT017,-,Tier 2,Supermarket Type413,2007,9.195,0.118149377,160.5578,1283.6624
DRJ35,Low Fat,Hard Drinks,OUT013,High,Tier 3,Supermarket Type414,1987,10.1,0.046545786,59.9878,484.7024
FDC40,Regular,Dairy,OUT013,High,Tier 3,Supermarket Type415,1987,16,0.065009745,79.5986,934.7832
FDO19,Regular,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type416,2002,17.7,0.016630303,48.1034,534.6374
FDP13,Regular,Canned,OUT049,Medium,Tier 1,Supermarket Type417,1999,8.1,0.134532392,39.448,878.856
FDP24,LF,Baking Goods,OUT049,Medium,Tier 1,Supermarket Type418,1999,20.6,0.083133128,120.1756,1332.9316
FDU14,Low Fat,Dairy,OUT045,-,Tier 2,Supermarket Type419,2002,17.75,0.034823127,248.675,4993.5
FDB21,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type420,2004,7.475,0.148492521,240.6854,1691.7978
FDK20,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type421,1999,12.6,0.041622264,124.0072,4042.7376
FDM01,Regular,Breakfast,OUT035,Small,Tier 2,Supermarket Type422,2004,7.895,0.0945493,102.6332,1640.5312
FDL20,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type423,2002,17.1,0.128674983,112.3886,2334.9606
FDE58,Low Fat,Snack Foods,OUT013,High,Tier 3,Supermarket Type424,1987,18.5,0.052025392,118.4124,2370.248
FDM08,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type425,1997,10.1,0.053584207,224.4088,4697.8848
FDS58,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type426,1987,9.285,0.020989132,158.6578,2406.867
FDZ26,Regular,Dairy,OUT046,Small,Tier 1,Supermarket Type427,1997,11.6,0.144017405,238.3222,5736.5328
