Item Identifier,Item Fat Content,Item Type,Outlet Identifier,Outlet Size,Outlet Location Type,Outlet Type,Outlet Establishment Year,Item Weight,Item Visibility,Item MRP,Item Outlet Sales
FDI04,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.072559351,199.3426,3757.1094
FDF50,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.116762173,198.9768,4729.8432
FDR04,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.022457694,98.6068,2430.17
FDL43,Low Fat,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.026933321,78.467,3292.381
FDR31,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.048924811,147.4102,3207.8244
FDX60,LF,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.080203852,77.996,2716.464
NCP17,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.027580163,62.2168,1661.8368
FDG09,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.047704151,187.2556,4506.1344
FDO10,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.01268995,56.4588,973.3996
FDD39,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.06981517,214.385,4327.7
FDJ34,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.093202196,125.5704,1001.3632
FDW60,Regular,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.016979326,177.037,3352.303
FDV48,Regular,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.051366901,77.0644,3221.1404
DRE25,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.072928316,94.412,1304.968
FDR59,Regular,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.063554289,263.6594,3401.5722
FDO03,Regular,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.03670437,228.1352,9390.4432
NCL31,Low Fat,Others,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.119698523,143.047,3578.675
FDL08,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.049478259,245.4144,3675.216
FDB32,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.023339367,94.8778,4036.7454
FDX46,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.057835325,57.5562,2548.0166
FDX45,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.104348025,156.263,4850.353
FDD28,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.053038775,59.5904,1640.5312
FDH41,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.081614376,214.7534,5806.4418
FDS32,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.029510313,141.9838,4354.9978
FDL10,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.039300964,99.5042,1884.8798
FDT24,Regular,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,75.9328,3012.0792
NCQ06,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.041621987,253.6014,6630.0364
FDN15,Low Fat,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.016653022,139.518,2936.178
NCE43,LF,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.102941345,171.2448,4602.0096
FDN45,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.117530851,222.7088,4026.7584
FDY37,Regular,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.026440214,143.647,2862.94
FDA01,Regular,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.054114924,58.4904,1054.6272
FDX44,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.042758477,88.4172,2051.9956
NCQ54,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.012481638,168.3474,5221.8694
FDD08,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.035183156,37.8506,417.4566
FDT48,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,196.5084,793.6336
FDO28,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.071948252,121.6098,482.0392
FDG59,Low Fat,Starchy Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.043025208,37.6164,810.9444
NCS41,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.053185208,182.9608,1653.8472
DRK37,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.04379158,189.053,6261.849
DRG13,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.037006076,164.7526,4111.315
NCN14,Low Fat,Others,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.09147267,184.6608,2756.412
NCN18,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.124110734,111.7544,4138.6128
